Sku,Delivery_time,Product_id,category,level,url,brand,img,Variant,source_url,desc1,um,source,href,region_name,title,price1,Saller,price,desc
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/jaquar-waste-coupling-32mm-size-half-thread-allied-ald-709/,,,1,,,,,,,Jaquar Waste Coupling 32mm Size Half Thread ALLIED ALD-709,400.00,,368.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/jaquar-waste-coupling-32mm-size-half-thread-allied-ald-709l130/,,,1,,,,,,,Jaquar Waste Coupling 32mm Size Half Thread ALLIED ALD-709L130,450.00,,414.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/jaquar-wax-seal-zps-wht-1401/,,,1,,,,,,,Jaquar Wax Seal ZPS-WHT-1401,200.00,,184.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/johnson-bathrooms-faucets-florence-quarter-turn-angle-cock/,,,1,,,,,,,Johnson bathrooms Faucets Florence Quarter turn angle cock,800.00,,680.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/johnson-bathrooms-isi-certified-faucets-full-turn-angle-stop-cock/,,,1,,,,,,,Johnson Bathrooms ISI certified faucets Full turn angle stop cock,780.00,,663.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/johnson-bathrooms-outlet-rubber-gasket/,,,1,,,,,,,Johnson bathrooms Outlet Rubber Gasket,100.00,,85.00,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-overhead-shower-bell-shaped-50mm/,,,1,,,,,,,Johnson bathrooms overhead shower bell shaped 50mm,460.00,,391.00,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-overhead-showers-round-shower-100mm/,,,1,,,,,,,Johnson bathrooms overhead showers-Round shower 100mm,640.00,,544.00,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-overhead-showers-rain-shower-115mm/,,,1,,,,,,,Johnson bathrooms overhead showers- Rain shower-115mm,860.00,,731.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/johnson-bathrooms-luxar-bolt/,,,1,,,,,,,Johnson bathrooms Luxar bolt,190.00,,161.50,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-marvel-single-flow-overhead-shower-85mm/,,,1,,,,,,,Johnson bathrooms Marvel single flow overhead shower 85mm,680.00,,578.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-isi-certified-faucets-full-turn-bib-cock/,,,1,,,,,,,Johnson bathrooms ISI Certified faucets Full turn Bib cock,840.00,,714.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/johnson-bathrooms-isi-certified-faucets-full-turn-concealed-stop-cock-15mm/,,,1,,,,,,,Johnson Bathrooms ISI certified faucets Full turn concealed stop cock 15mm,950.00,,807.50,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/johnson-bathrooms-isi-certified-faucets-full-turn-pillar-cock/,,,1,,,,,,,Johnson Bathrooms ISI certified Faucets Full turn pillar cock,840.00,,714.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/johnson-bathrooms-jumbo-bolt/,,,1,,,,,,,Johnson bathrooms Jumbo bolt,390.00,,331.50,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/johnson-bathrooms-linea-faucets-quarter-turn-angle-cock/,,,1,,,,,,,Johnson Bathrooms Linea Faucets Quarter turn Angle cock,980.00,,833.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/johnson-bathrooms-quebec-faucets-quarter-turn-concealed-stop-cock-15mm/,,,1,,,,,,,Johnson bathrooms Quebec Faucets quarter turn concealed stop cock 15mm,990.00,,841.50,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-quebec-faucets-quarter-turn-bib-cock/,,,1,,,,,,,Johnson Bathrooms Quebec Faucets quarter turn bib cock,910.00,,773.50,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/johnson-bathrooms-quebec-faucets-quarter-turn-angle-cock/,,,1,,,,,,,Johnson bathrooms Quebec Faucets quarter turn Angle cock,920.00,,782.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/johnson-bathrooms-quebec-faucets-quarter-turn-pillar-cock/,,,1,,,,,,,Johnson Bathrooms Quebec Faucets quarter turn pillar cock,920.00,,782.00,
,,, Bathroom Fittings Toilet Toilet Accessories',4,http://buildkar.com/shop/bathroom-fittings/toilet/toilet-accessories/johnson-bathrooms-ruby-ceramic-p-trap/,,,1,,,,,,,Johnson bathrooms Ruby ceramic P trap,305.00,,259.25,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-royal-single-flow-overhead-shower-100mm/,,,1,,,,,,,Johnson bathrooms Royal single flow overhead shower-100mm,910.00,,773.50,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-shower-arm-150mm-rectangle/,,,1,,,,,,,Johnson bathrooms shower arm 150mm (rectangle),600.00,,510.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-shower-arm-230mm/,,,1,,,,,,,Johnson bathrooms shower arm 230mm,710.00,,603.50,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-shower-arm-150mm-round/,,,1,,,,,,,Johnson bathrooms shower arm 150mm (round),690.00,,586.50,
,,, Bathroom Fittings Showers and Bathtubs Overhead Showers',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/overhead-showers/johnson-bathrooms-single-flow-overhead-shower-70mm/,,,1,,,,,,,Johnson bathrooms Single flow overhead shower 70mm,600.00,,510.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-smile-faucets-full-turn-2-in-1-bib-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn 2 in 1 bib cock,970.00,,824.50,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-smile-faucets-full-turn-bib-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn bib cock,720.00,,612.00,
,,, Bathroom Fittings Taps and Faucets Mixers and Cocks',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/mixers-and-cocks/johnson-bathrooms-smile-faucets-full-turn-angle-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn Angle cock,720.00,,612.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/johnson-bathrooms-smile-faucets-full-turn-concealed-stop-cock-15mm/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn concealed stop cock 15mm,850.00,,722.50,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/johnson-bathrooms-smile-faucets-full-turn-pillar-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn pillar cock,720.00,,612.00,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-smile-faucets-full-turn-single-flow-showershower-arm/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn single flow shower+shower arm,675.00,,573.75,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-smile-faucets-full-turn-long-body-bib-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn long body bib cock,980.00,,833.00,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/johnson-bathrooms-spirit-series-bathroom-accessories-paper-holder/,,,1,,,,,,,Johnson Bathrooms Spirit series bathroom accessories paper holder,630.00,,535.50,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-smile-shower-arm-100mm/,,,1,,,,,,,Johnson bathrooms smile shower arm-100mm,300.00,,255.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/johnson-bathrooms-spirit-series-bathroom-accessories-robe-hook/,,,1,,,,,,,Johnson Bathrooms Spirit series bathroom accessories Robe hook,490.00,,416.50,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/johnson-bathrooms-smile-faucets-full-turn-long-nose-bib-cock/,,,1,,,,,,,Johnson bathrooms Smile faucets full turn long nose bib cock,970.00,,824.50,
,,, Bathroom Fittings Bathroom Accessories Soap Dispensers and Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/soap-dispensers-and-holders/johnson-bathrooms-spirit-series-bathroom-accessories-soap-disk/,,,1,,,,,,,Johnson Bathrooms Spirit series bathroom accessories soap disk,570.00,,484.50,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/johnson-bathrooms-spirit-series-bathroom-accessories-towel-ring/,,,1,,,,,,,Johnson Bathrooms Spirit series bathroom accessories Towel ring,900.00,,765.00,
,,, Bathroom Fittings Bathroom Accessories Tumbler Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/tumbler-holders/johnson-bathrooms-spirit-series-bathroom-accessories-tumbler-holder/,,,1,,,,,,,Johnson Bathrooms Spirit series bathroom accessories Tumbler holder,550.00,,467.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-compact-with-seat-cover-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets Compact with seat cover jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-concord-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Concord Jumbo Bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-emporia-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Emporia Jumbo Bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-imperial-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Imperial Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Showers and Bathtubs',3,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/johnson-bathrooms-tabular-shower-arm-230mm-popular/,,,1,,,,,,,Johnson bathrooms tabular shower arm 230mm- popular,440.00,,374.00,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-marion-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Marion Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-cadeo-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Cadeo Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-capri-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Capri Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-cedar-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Cedar Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-comfort-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets comfort Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-perth-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Perth Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-troy-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Troy jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-sigma-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung Closets Sigma Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-chapel-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets- Chapel Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-elbow/,,,1,,,,,,,NOWAY ELBOW,200.00,,180.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-urinal-spreader/,,,1,,,,,,,NOWAY URINAL SPREADER,350.00,,315.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-wall-mixer-bend/,,,1,,,,,,,NOWAY WALL MIXER BEND,300.00,,270.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-waste-coupling-urinal/,,,1,,,,,,,NOWAY WASTE COUPLING URINAL,375.00,,337.50,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-waste-coupling-long/,,,1,,,,,,,NOWAY WASTE COUPLING LONG,450.00,,405.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/noway-waste-pipe/,,,1,,,,,,,NOWAY WASTE PIPE,150.00,,135.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/noway-waste-pipe-flexible/,,,1,,,,,,,NOWAY WASTE PIPE FLEXIBLE,45.00,,40.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-glen-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets-Glen jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-sonnet-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets- Sonnet Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-ruby-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets-Ruby Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Toilet Water Closets',4,http://buildkar.com/shop/bathroom-fittings/toilet/water-closets/johnson-bathrooms-wall-hung-closets-venice-jumbo-bolts/,,,1,,,,,,,Johnson Bathrooms wall hung closets-Venice Jumbo bolts,390.00,,331.50,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-gun-only/,,,1,,,,,,,NOWAY HEALTH FAUCET GUN ONLY NW-031-D,750.00,,675.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-gun-only-nw-031-f/,,,1,,,,,,,NOWAY HEALTH FAUCET GUN ONLY NW-031-F,425.00,,382.50,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-gun-only-nw-031-e/,,,1,,,,,,,NOWAY HEALTH FAUCET GUN ONLY NW-031-E,850.00,,765.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-with-shower-tube-hook-eco-nw031c/,,,1,,,,,,,NOWAY HEALTH FAUCET WITH SHOWER TUBE & HOOK ECO NW031C,800.00,,720.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-gun-only-nw-031-g/,,,1,,,,,,,NOWAY HEALTH FAUCET GUN ONLY NW-031-G,400.00,,360.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-hex-nipple/,,,1,,,,,,,NOWAY HEX NIPPLE,52.00,,46.00,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/noway-health-faucet-with-shower-tube-hook-eco/,,,1,,,,,,,NOWAY HEALTH FAUCET WITH SHOWER TUBE & HOOK (ECO),850.00,,765.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-tee/,,,1,,,,,,,NOWAY TEE,200.00,,180.00,
,,, Bathroom Fittings Showers and Bathtubs Showers and Tub Accessories',4,http://buildkar.com/shop/bathroom-fittings/showers-and-bathtubs/showers-and-tub-accessories-bathroom-fittings/noway-urinal-push-cock/,,,1,,,,,,,NOWAY URINAL PUSH COCK,425.00,,382.50,
,,, Bathroom Fittings Taps and Faucets Spouts',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/spouts/parryware-bath-spout/,,,1,,,,,,,PARRYWARE BATH SPOUT,863.00,,733.55,
,,, Bathroom Fittings Taps and Faucets Health Faucets',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/health-faucets/parryware-cascade-health-faucet-with-hose-hook/,,,1,,,,,,,PARRYWARE CASCADE HEALTH FAUCET WITH HOSE & HOOK,575.00,,488.75,
,,, Bathroom Fittings Bathroom Accessories Paper Holders',4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/paper-holders/parryware-apus-paper-holder/,,,1,,,,,,,PARRYWARE APUS PAPER HOLDER,863.00,,733.55,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-amber-angle-valve/,,,1,,,,,,,PARRYWARE AMBER ANGLE VALVE,805.00,,684.25,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/parryware-amber-bib-cock/,,,1,,,,,,,PARRYWARE AMBER BIB COCK,828.00,,703.00,
,,," Bathroom Fittings Bathroom Accessories Shelves, Hooks and Grab Bars'",4,http://buildkar.com/shop/bathroom-fittings/bathroom-accessories/shelves-hooks-and-grab-bars-bathroom-accessories/parryware-apus-robe-hook/,,,1,,,,,,,PARRYWARE APUS ROBE HOOK,581.00,,493.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-amber-pillar-cock/,,,1,,,,,,,PARRYWARE AMBER PILLAR COCK,828.00,,703.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-coral-angle-valve/,,,1,,,,,,,PARRYWARE CORAL ANGLE VALVE,863.00,,733.55,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-dazzle-angle-valve-with-wall-flange/,,,1,,,,,,,PARRYWARE DAZZLE ANGLE VALVE WITH WALL FLANGE,863.00,,733.55,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/parryware-connecting-hose-2-0ft/,,,1,,,,,,,PARRYWARE CONNECTING HOSE 2.0ft,115.00,,97.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/parryware-coral-bib-cock-with-wall-flange/,,,1,,,,,,,PARRYWARE CORAL BIB COCK WITH WALL FLANGE,886.00,,753.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-coral-smart-pillar-tap/,,,1,,,,,,,PARRYWARE CORAL SMART PILLAR TAP,840.00,,714.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-coral-pillar-cock-with-aerator/,,,1,,,,,,,PARRYWARE CORAL PILLAR COCK WITH AERATOR,886.00,,753.00,
,,, Bathroom Fittings Taps and Faucets Taps and Faucets Accessories',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/taps-and-faucets-accessories/parryware-connecting-hose-1-5ft/,,,1,,,,,,,PARRYWARE CONNECTING HOSE 1.5ft,90.00,,76.50,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-dice-angle-valve/,,,1,,,,,,,PARRYWARE DICE ANGLE VALVE,978.00,,831.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-diamond-angle-valve-with-wall-flange/,,,1,,,,,,,PARRYWARE DIAMOND ANGLE VALVE WITH WALL FLANGE,978.00,,831.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-flow-angle-valve/,,,1,,,,,,,PARRYWARE FLOW ANGLE VALVE,460.00,,391.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/parryware-full-thread-waste-coupling/,,,1,,,,,,,PARRYWARE FULL THREAD WASTE COUPLING,320.00,,272.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/parryware-jade-bib-cock-with-wall-flange/,,,1,,,,,,,PARRYWARE JADE BIB COCK WITH WALL FLANGE,920.00,,782.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-jade-angle-vavle/,,,1,,,,,,,PARRYWARE JADE ANGLE VAVLE,897.00,,762.00,
,,, Bathroom Fittings Taps and Faucets Valves',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/valves/parryware-jade-mini-angle-valve/,,,1,,,,,,,PARRYWARE JADE MINI ANGLE VALVE,495.00,,420.75,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-jade-pillar-cock-with-aerator/,,,1,,,,,,,PARRYWARE JADE PILLAR COCK WITH AERATOR,920.00,,782.00,
,,, Bathroom Fittings Taps and Faucets Basin Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/basin-faucets-and-taps/parryware-jade-smart-pillar-tap/,,,1,,,,,,,PARRYWARE JADE SMART PILLAR TAP,840.00,,714.00,
,,, Bathroom Fittings Taps and Faucets Wall Faucets and Taps',4,http://buildkar.com/shop/bathroom-fittings/taps-and-faucets/wall-faucets-and-taps/parryware-pearl-bib-cock-with-wall-flange/,,,1,,,,,,,PARRYWARE PEARL BIB COCK WITH WALL FLANGE,978.00,,831.00,
,,, Bathroom Fittings Wash Basins and Sinks Wash Basin Accessories',4,http://buildkar.com/shop/bathroom-fittings/wash-basins-and-sinks/basin-accessories/parryware-half-thread-waste-coupling/,,,1,,,,,,,PARRYWARE HALF THREAD WASTE COUPLING,320.00,,272.00,
